Name	Description	Control	Treatment
SIPA1L1	21052	148.374370812143	284.040460672284
CDC20	3131	691.017587497212	465.001371302592
FRMD8	6870	344.548289397094	541.009522337005
RNF144B	19964	153.227748722021	290.663300691982
PDGFA	17839	7.80785848730665	55.5952526445148
ACTR2	243	3960.5671736051	4634.01289823919
ABCC1	66	897.925837410838	1205.9417575232
E2F8	5376	344.998691222576	193.269985892746
FLRT2	6721	0.975982310913331	33.137973830469
CSNK1D	4218	197.625362274663	350.285502481653
CDK1	3201	884.70953870079	626.17696993572
RRN3	20298	705.635210790338	979.048853799126
NDC80	16172	429.907678180664	257.991251876795
EEF1G	5443	11688.2742359244	13007.5035510193
RUNX1	20375	1725.05389385911	2150.74010709828
LATS2	9923	270.838776506878	445.643946349533
HMGB3	8283	648.560145835424	909.711090248363
CHD2	3488	927.657182655091	1237.99097469207
MEPCE	13321	496.786788985858	726.59406265362
EFNB2	5477	13.1735500602726	67.8116103522457
HIST1H2BD	8178	3626.75174144531	3051.28001391635
SH3PXD2B	20969	24.3966095900902	90.7419463011663
STRIP2	22731	189.826348335586	338.057257907934
IRF5	9015	338.665861886926	190.215302122514
SLC40A1	21386	3742.39901187737	3158.94991041987
ADAMTS1	297	3.90687742639644	43.3456117120173
RPS21	20239	2215.44888985446	1786.63126302166
PIK3IP1	18129	107.843834218866	33.6585784292962
HIF1A	8131	497.268146730143	724.033832377041
SIK3	21043	476.772518200963	699.116172960717
TMEM170B	23650	466.075039156577	685.83958706975
YTHDF3	25442	635.336476668519	889.226870662535
TCONS_00029157	23188	0.0	26.517511183968
PDXK	17882	502.630890120365	729.239878365313
RPL10	20128	11751.2803734047	10549.9115159597
CXCL3	4413	8.78236670684842	56.1015930041563
B3GNT5	1530	362.059955521415	556.30909229334
AQP2	1011	6.8289279936502	51.0025288097774
HEG1	8055	62.9486479168525	154.992532523538
KCNAB2	9232	1436.70050304517	1813.78111534474
SF1	20870	773.928913000955	1050.98726297083
PTPN1	19180	554.385960334832	790.359704875129
PCF11	17746	776.904030857585	543.084808612721
PRKCQ	18847	636.369948542923	427.349126952907
PRC1	18768	1020.9055049514	748.45941567291
EEF1A1	5436	126989.143045282	118371.808551545
EIF4G1	5571	2887.98914755604	3431.71537290777
ANKRD9	838	88.8188125672278	193.771571505992
TGFBR1	23340	566.078584877961	803.64104551249
ADCYAP1	351	35.615246845793	109.112841640116
TNFRSF12A	23906	5.37306202982378	46.3955407358542
ANKRD13D	769	238.641678886339	397.679459697604
STAT3	22656	1410.76990064856	1780.08687631748
ZDBF2	25567	71.7236441668431	167.246928202431
NFIC	16329	367.940908940211	560.887551888892
MNT	15479	76.5917629904373	183.585329983222
FAM212A	6180	155.678760184591	64.2363219831864
PER2	17918	67.8315076541623	160.621710809535
GPD2	7552	711.025961916621	971.862616463043
TTC7A	24434	606.601751014381	848.015979556174
LRP5L	12680	72.7055228432427	167.263569814815
CITED2	3621	1102.83642587012	824.008773811635
SLC35E1	21333	276.195623531615	443.155037268882
KIF18A	9485	385.998792829165	231.497514424803
RASA2	19507	222.049979600813	373.287159626502
HIST1H2BC	8177	2744.58018559801	2142.22266116588
STARD9	22653	333.750572139442	181.036986572632
CLDND1	3682	230.82202766806	384.459930763381
SPEN	22361	1340.97316155023	1694.95271194353
FCGR2A	6498	370.917500888213	561.420043353707
SCD	20567	3693.53061403724	3140.01086301814
SERPINB9	20827	230.343618106519	382.964683416432
IL27RA	8838	254.696004955462	414.044012583569
DCK	4645	539.214748820214	354.348112224772
RNF168	19977	396.238499591211	590.438350484313
STK40	22703	249.36274339267	406.427510830168
YPEL4	25435	63.427057478394	151.448150006048
SUPT6H	22821	1079.42759132191	1392.55799754468
PMAIP1	18370	29.7681975285424	95.8742937203119
SACS	20438	1242.88030589227	1578.66314246012
AGAP3	463	192.766087999298	332.451853353913
HIST1H2AL	8172	1514.71422789789	1186.61761579491
TRH	24149	11.7103136395884	60.1808443596594
SPAG9	22271	881.833184966055	1164.1222990097
SERF2	20791	2256.39739826304	1845.74950182488
HUWE1	8586	3956.64408117362	4578.96915604507
RELT	19705	173.726325433944	306.433550409994
RPS4X	20253	7683.78491014544	6823.72461154892
CCNG2	2984	414.783637589936	257.004722262686
CLC	3641	7523.90954666847	6676.25348585088
BRD1	1832	520.70793719715	738.387288063626
GK5	7310	240.595117599537	393.124773834028
TAGAP	22983	200.570998303862	341.109564304968
TESPA1	23265	427.450770352608	267.690172025504
AKNA	571	639.255146825888	878.134930214375
CHST2	3577	462.115094440804	666.456011011518
GNA11	7398	53.1888248077192	133.595481892728
CYTH3	4548	130.763940565928	246.768555902766
LDOC1L	9995	372.801657306947	557.343169371401
AKIRIN1	569	346.476668556976	524.718668020167
RNF19B	19990	121.510534754395	233.522875863369
SMCHD1	21586	1708.92586322141	2095.73440287532
ZMYND8	25697	1389.78112164412	1083.11731082841
C5orf22	2355	246.944161940275	399.257915106469
CSGALNACT2	4201	213.269086985336	355.926567633637
SAMD4A	20461	11.71178773096	79.0057778479031
DIP2B	4934	1162.39788048052	1478.79042807303
NXF1	16828	194.707733981524	330.935209648186
SLC44A1	21393	2050.10759659126	2472.56356764611
SEC14L1	20682	499.711787735855	708.784187257857
NCK2	16143	319.624625230201	186.109899661837
RPS18	20233	11536.7264150547	10432.8160972252
RAB20	19336	11.7147359137031	58.1269544427222
TRIM24	24170	856.928683986992	1126.31077065578
CCNB2	2972	696.848421809375	490.487182781696
PRRC2C	18976	2984.0769713028	3498.4548682108
KCNG2	9253	14.1539546453006	63.2117543979154
SOD2	22190	542.154488483926	757.723316657906
HIC1	8127	2.44069282296911	33.6443141901104
CD300E	3068	4.39265744479577	39.7869649553413
CD44	3087	1631.82031247652	2003.46630337564
USP9X	24951	2206.66062678212	2641.8453667799
CCM2	2966	377.231167036032	231.488004932013
IRF8	9018	149.815495862254	64.7759455675945
C19orf26	2123	2.93089511548311	35.1799768814182
TRIB1	24154	45.8755908870412	119.833952000899
PPP1CB	18640	1955.83612106014	2363.41031066164
HJURP	8232	576.365462563898	359.012157255438
CDCP1	3168	113.692357627488	220.293837436355
ARHGEF2	1103	1028.21579068934	773.555378079056
FAM178A	6120	706.120990808738	499.746329020297
SEMA6B	20746	20.0054262366659	74.4510919843276
NINJ1	16379	113.695305810231	219.754213851947
TMPO	23852	3120.29652301535	2643.45710541353
CNST	3847	557.280003166026	351.405164994828
IDS	8641	541.681975287871	754.630594916512
CHD9	3495	1498.57882680333	1186.05184110533
MAN2A1	13007	988.14155228703	1273.2589143818
RGS18	19794	512.870596882412	341.128583290549
UGDH-AS1	24743	1434.67335976339	1778.02109953455
LOC100129434	11108	1158.51901079018	1466.50037179617
IDH1	8629	1013.5156182794	762.829512971878
CD180	3040	63.4535911230821	10.2005057619555
CENPA	3327	143.955179722659	61.7117523045719
RAB31	19351	362.578165549988	538.477820538798
CD86	3114	12.201990023474	58.1198223231293
ARRDC3	1212	839.777500114488	1101.87805524032
DLGAP5	4998	739.860925784025	475.729613782967
PIP5K1C	18157	143.462029247402	259.536424060893
EEF1B2	5438	4958.53046083887	4333.6435452789
BRD4	1835	427.985195386269	617.436050922749
RASGRP3	19527	387.016049698482	228.421434295793
CPEB4	4044	174.697885470743	300.880448066321
CYCS	4462	742.2131731247	988.272339439762
BORA	1804	204.458712542428	103.531210818072
ITGAL	9075	779.337353223696	563.958877271507
TXLNA	24560	761.778516175485	1010.05686177033
XK	25361	606.107126447752	419.116925672774
PPRC1	18724	213.236656975161	350.295011974443
UBC	24625	4609.62931446401	5252.29045901099
BASP1	1595	177.631728768969	303.908980731379
GPR157	7593	3.41667513388244	35.6791851214668
PHF13	18023	161.534654050071	282.469137383012
KNSTRN	9657	283.517702000522	162.154996127645
RPL37A	20186	7958.03888769483	7122.9101129197
TMEM97	23836	1154.53400652109	829.71878278635
NRROS	16677	535.360938683194	361.995519829742
MTCL1	15760	169.82092209892	292.691039503746
HOOK3	8359	709.583362775138	946.914051195149
MFSD2A	13388	15.6127687918702	64.2315672367912
RYBP	20398	1009.15539084478	763.371513929484
HGF	8107	437.229756649571	282.963590876665
CCNG1	2983	2406.67951095587	2006.0431752646
ENG	5671	283.994637470692	438.015557730144
CCR2	3004	108.342881059609	40.2837958221923
NUP98	16809	1972.9430821915	2368.99669623008
GZMB	7888	3.418149225254	35.1823542546158
SON	22196	3649.23323869786	4203.0124069749
SLC45A4	21401	94.6658618844784	189.685188030896
TIMP1	23459	618.746251474364	839.248909438029
LRRC4	12728	33.1848726624248	95.8647842275215
ZC3H12A	25529	49.7795201306946	122.864862039155
KIAA0087	9401	105.39724503041	38.7576426236751
MB21D2	13150	5.85736795685155	41.8242132598953
NAP1L5	16059	36.6000737049357	101.477320901135
TRAF1	24096	12.6848218591302	57.606349843895
QKI	19298	1184.34200451667	1486.82768475095
ZBTB43	25507	154.690985142706	271.282102006947
HS6ST1	8474	798.297514854985	1046.33272743295
INCENP	8892	675.354699598708	480.845319589729
GPX1	7664	2291.08825599593	1905.99215788768
LLGL2	11027	58.0820031846299	135.143031450024
GNB1	7416	1337.58154596966	1657.77827947512
ZNF33B	25852	445.049407867851	291.162508932031
ZC3H6	25539	276.180882617899	159.116953969796
IER2	8643	87.8413561649429	178.467246803262
BIRC5	1728	922.27675016841	692.405370132706
MKI67	15390	4813.07961468535	4220.07349007631
MCM5	13208	2406.73110415387	2013.18899725632
SLC43A2	21391	167.870431568464	287.076125456935
SDCBP	20648	931.572904629717	1256.77787020915
BRIP1	1853	790.031884085339	579.736259109111
AGPAT2	490	237.156331095082	375.821238797907
KLHL24	9590	760.802533864572	555.284524708069
PRNP	18883	206.908249913626	337.027935576267
B2M	1514	9232.45429035887	8338.08248820313
CABP7	2522	403.588585796178	259.505518209324
C2orf88	2304	277.660334043671	161.142315408362
AXL	1506	24.4025059555764	79.0366836994722
FNIP1	6762	1564.95299440229	1258.92923242719
SOCS1	22181	5.86179023096623	40.7925135550314
TMBIM1	23535	867.682178503497	1121.26400867175
NACA	16025	4798.39270909776	4211.85555303537
HIST1H3C	8192	2810.82021088216	2384.35094576996
C1orf186	2202	325.027169087456	197.843690741902
GPX3	7666	7.31765619479264	44.3511603117074
CCRL2	3012	59.0358741249698	135.143031450024
IRAK1	9002	723.20436647815	954.58998727849
SLA2	21094	266.45348951894	410.948913468977
PDE3B	17820	209.815559567164	339.571524240463
CD84	3113	1762.13974758245	1436.93768633476
TTK	24444	555.391424473176	340.108770451673
SAT1	20495	546.595790943984	770.5244680408
RELL1	19702	252.278897594438	392.677867804327
JAG1	9134	196.18276313318	321.238666872675
RPL30	20172	4980.35960574804	4386.03433964173
ATP2A3	1392	2122.78953397255	2518.78793751174
KHSRP	9398	1652.82088421193	1999.89576975297
HIST2H2AC	8215	1622.51531346698	1273.86272704254
TCF4	23173	563.127052483276	765.88419674211
KIF2C	9505	863.242350134811	647.089076565668
ARHGEF3	1108	236.664654711196	132.040800215839
FAM129A	6038	1801.15398046566	2161.94616145992
LDB1	9978	1145.28502298368	892.890121839906
USP22	24908	3336.81571280959	3840.14447144453
SIPA1L2	21053	42.9343771319572	108.604123907277
RPS12	20223	8609.62427049352	7775.80667076118
GALNT3	7066	107.849730584352	202.952264429072
SYK	22869	2071.52319195923	1720.98290175344
ARF1	1032	1614.73398862436	1953.37422823764
NUSAP1	16815	1510.78523910092	1217.69932233525
CYP1B1	4479	983.799013948867	1246.78419591538
PIK3CG	18128	648.514449002906	465.488692676652
ZHX2	25658	37.5642632848765	99.4353178501855
ZMYM1	25685	239.594075735308	135.119257718048
HNRNPAB	8329	744.258005502935	1030.46738278703
LASP1	9919	1040.86081208144	1310.37866726667
CAT	2715	4583.67070433134	4028.30112890371
ADAM9	295	227.898503009435	359.00027038945
RELB	19701	42.4441748394432	107.08748020155
FOXO6	6827	1.95196462182666	28.0460417556829
POM121	18498	491.90540333992	736.404719342617
INHBA	8903	0.97450821954177	48.4684496383724
MAP3K11	13041	289.392759053832	434.979892945493
RPL28	20168	1341.49431976155	1646.43671484121
BRCA1	1827	1146.84260125214	895.35525718858
PDLIM5	17866	364.04877242753	525.714707127066
REPIN1	19711	921.764436505322	701.09398693533
TC2N	23133	121.509060663024	220.286705316763
EPGN	5731	62.4687642639394	137.194543993763
TSC22D1	24307	912.494815688703	1164.53829918784
MAD2L1	12919	462.137205811377	312.017558605236
PNPLA8	18425	259.608346520203	397.249195280286
ATXN2L	1475	674.419991846199	889.768871620141
TLR2	23500	159.089538952988	77.5081531277573
WNT5B	25307	186.386087739758	78.4994374882617
MPHOSPH9	15535	804.724686038415	601.121422873934
TMEM158	23635	9.27256899936242	48.458940145582
LRMP	12667	446.537703841851	299.798823524307
TET3	23269	693.954378978181	911.154035384963
TUBB	24515	12261.666054723	11223.3683291978
ECT2	5411	430.926409141353	287.622881160936
TEX14	23276	2.44069282296911	29.0706093409539
RPL31	20173	7152.02490801758	6430.32168505077
FTL	6909	11277.0797421588	12315.9730140918
CNN2	3822	1018.39995210809	1279.41345201301
ABHD6	114	40.5084252227037	102.470982634837
CENPU	3345	1026.68327197419	795.988883161126
RPS3A	20252	14471.9438330656	13311.1771718041
KSR1	9842	177.132681928226	291.157754185636
DNAJB5	5072	5.85441977410843	38.2370380248479
PPP2R5C	18700	821.756468509823	1055.04749534075
RALA	19450	188.862158755645	305.974757514305
KIF2A	9503	1119.95812791519	879.104818216101
SPSB1	22444	21.9529685843779	70.890067854454
GPCPD1	7549	478.717112365931	657.705582505756
RPL11	20131	7779.10459846468	7025.86623184906
TFEC	23318	474.829398127365	325.291767123004
CHPF2	3540	492.869592919861	684.375245574371
GOLPH3	7503	564.125146164763	757.200334685881
DIAPH1	4916	2924.82587983758	3594.89018187429
PANX2	17554	5.36716566433754	36.7132621995283
SURF4	22826	1575.23987208823	1896.91844675849
ZNF22	25764	394.292431334871	260.061783406116
MYO9B	15965	1217.08384581047	1498.01472012702
NFYA	16345	421.630254680045	688.998875260678
DDX21	4716	1467.35034103685	1776.58766389074
SCAF4	20522	178.613607445369	291.649830306091
HIST1H2BG	8181	1685.01650774109	1384.87017459535
ANKRD52	825	512.855855968696	696.517904712976
GFPT1	7220	446.973364753617	619.007374212021
EVA1C	5883	18.0549357062108	63.2331507566939
XYLT1	25402	1255.10293319494	1539.83655601372
KMT2E	9651	792.981942388652	1019.31363063574
UNG	24810	537.258361924273	378.360072715707
SYNJ2	22889	163.48809276327	271.757536515019
RPL41	20192	12564.2780606696	11531.7487877309
CREBBP	4112	878.359020268681	1173.67144464696
DOT1L	5174	256.667132765119	389.028880866142
PELI1	17909	93.2188404688814	177.944264831238
SLC25A38	21241	402.566906652747	267.683039905912
HCFC1	7985	2039.30250887675	2403.66557800546
UPF2	24817	883.262517285193	675.123231455363
MYOM1	15971	12.2064122975887	51.4922275570355
SH3GL1	20959	155.666967453619	261.117256842956
ERI2	5805	251.784273027809	148.405353101804
EP400	5713	810.038784413377	1037.20909146661
MGA	13398	1658.63697761037	1363.95093584581
HNRNPA0	8321	571.966908753616	763.290683240765
GVINP1	7872	118.585536004399	51.9866810506889
ATXN1L	1473	342.097277934524	492.060883444165
FZD3	6961	495.323552565174	344.694362166818
F2R	5953	507.500483035331	354.87822631639
ATAD2	1314	1334.13981128246	1073.90095730736
FAM83F	6320	161.02823675247	275.908109066451
CLK1	3730	551.435902031518	738.905515289255
KMT2A	9647	1727.4312007531	1427.27204941082
HMGCR	8288	2314.12481556134	1960.0446157213
MARCH3	13105	71.7428073546734	146.853048798113
HNRNPM	8345	1552.27554300002	1865.2448144234
PTGDR2	19139	118.099755985999	52.0009452898746
TXNDC11	24566	305.467722402157	482.956266463409
RPL23	20154	7027.03136401758	6338.08449140266
RAB9A	19391	109.792850657949	199.386485552803
NUS1	16814	492.377916535975	668.937787972575
BAZ2A	1603	758.307299660855	987.590073463497
RAB27A	19343	257.163231423119	387.502727667625
LRRC8A	12761	178.610659262626	289.08246790992
ZNF646	26078	365.012962007471	517.579978148036
SPATA2L	22302	23.9078813889477	72.4162210529713
CUX1	4389	1197.047463655	1468.49245000997
PSME3	19096	480.664654713643	654.24678542338
GNAQ	7409	1991.50296110394	1669.42173037367
EP300	5711	1279.46416459212	1559.77877464194
PTRF	19222	1025.26131011191	1275.77397456762
IRAK3	9005	1016.51726978072	795.530090265437
RPL9	20199	7871.32534525207	7137.32538030942
HNRNPD	8335	1236.07643745193	1510.91572118421
NEDD4L	16253	115.158542230915	205.472079361291
SAMD4B	20462	211.819117386996	329.908264689718
IL6ST	8861	354.246200668622	503.792297151033
TAGLN2	22985	2846.85195545189	3328.830767468
ZNF48	25938	99.0555711465311	183.592462102815
RBMS2	19614	149.805177222653	250.869203617048
EGR4	5502	0.0	17.3439503804812
ARIH1	1136	633.88798116155	831.741766851719
TMEM2	23687	221.547984577326	341.646810516179
SETDB1	20862	630.540588322131	429.364978898682
BEST1	1690	14.1465841884428	54.0572125800095
FLT3	6724	355.728600277136	233.009403384135
ZBTB44	25508	1442.52396690048	1176.32914722464
KLF6	9562	156.670957500592	259.053857433228
SRSF6	22527	1337.62871689355	1620.96992234768
STOM	22710	1978.87857699104	1661.83851184504
ATP6V0A2	1426	1208.25430817973	967.847554183875
ELK4	5600	554.377115786602	772.599754316516
H2AFV	7902	1744.59712553932	2068.57028631305
SOX4	22230	903.741930809286	1135.5508979088
HSPH1	8550	492.846007457916	665.393405455085
HIST1H4E	8204	1508.40645811556	1236.99018083877
NOLC1	16507	945.725385183646	1182.55500605179
ZBED6	25472	392.842461736531	547.675155074261
RBBP8	19560	424.078317959872	584.336115063442
WT1	25325	29.2794693273999	133.032084576344
CDKN2C	3244	294.773191540514	185.082954703368
DUSP1	5306	44.8996085761279	105.035967657811
CMPK2	3788	343.01871886469	171.782595080426
RPL32	20175	7298.41930647183	6609.93712284558
NPR3	16595	562.614738820189	390.640619499773
SORD	22204	353.307070641997	500.238405140753
CYP51A1	4535	2013.3895955766	2361.35166599831
NEURL1B	16297	432.377852831064	296.78930984483
ATP1B1	1385	56.6054999416016	122.370408545501
HSPA8	8533	8282.21537223796	9074.22807386721
HNRNPA3	8327	2325.27711870532	2700.43349149151
HGSNAT	8111	391.363010310759	545.074509453323
LRRTM2	12782	18.0549357062108	60.6871847193009
GAB2	6979	562.186448365281	744.439598647347
SMC3	21581	1134.09881573815	904.031987125216
LINGO3	11002	321.603123496716	207.017251545389
FMOD	6744	0.488728201142446	19.3740665654423
NEU4	16294	0.487254109770885	19.3669344458494
IFIT2	8662	54.6564835025181	14.7837201039025
BARD1	1590	449.397842571499	311.539746723966
POM121C	18499	334.264359893901	476.231199396213
RCSD1	19666	551.946741603234	397.717497668766
RDH10-AS1	19671	3.90245515228176	30.603894659064
CLCN3	3650	570.48303505373	753.113951210785
JMJD1C	9154	1266.85304730156	1537.37855278464
MARK3	13118	521.196665398292	695.543261964855
ZFP36L2	25620	1570.80594008503	1297.08306239012
CXorf21	4429	192.2906266205	98.4392787432859
PDE8A	17835	56.6128703984594	121.33633146744
